tic,datadate,gvkeyx,conm,indextype,spii,spmi,indexcat,dvpsxd,newnum,oldnum,prccd,prccddiv,prccddivn,prchd,prcld
I0003,1984-11-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,167.42000000,,,167.42000000,167.42000000
I0003,1984-11-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,168.58000000,,,168.58000000,168.58000000
I0003,1984-11-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,170.41000000,,,170.41000000,170.41000000
I0003,1984-11-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,169.17000000,,,169.17000000,169.17000000
I0003,1984-11-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,168.68000000,,,168.68000000,168.68000000
I0003,1984-11-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,167.60000000,,,167.60000000,167.60000000
I0003,1984-11-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,167.36000000,,,167.36000000,167.36000000
I0003,1984-11-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.97000000,,,165.97000000,165.97000000
I0003,1984-11-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.99000000,,,165.99000000,165.99000000
I0003,1984-11-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.89000000,,,165.89000000,165.89000000
I0003,1984-11-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,164.10000000,,,164.10000000,164.10000000
I0003,1984-11-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.10000000,,,163.10000000,163.10000000
I0003,1984-11-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,164.18000000,,,164.18000000,164.18000000
I0003,1984-11-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,164.52000000,,,164.52000000,164.52000000
I0003,1984-11-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,166.92000000,,,166.92000000,166.92000000
I0003,1984-11-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.55000000,,,165.55000000,165.55000000
I0003,1984-11-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,166.29000000,,,166.29000000,166.29000000
I0003,1984-11-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.02000000,,,165.02000000,165.02000000
I0003,1984-11-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.91000000,,,163.91000000,163.91000000
I0003,1984-11-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.58000000,,,163.58000000,163.58000000
I0003,1984-12-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,162.82000000,,,162.82000000,162.82000000
I0003,1984-12-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.38000000,,,163.38000000,163.38000000
I0003,1984-12-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,162.10000000,,,162.10000000,162.10000000
I0003,1984-12-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,162.76000000,,,162.76000000,162.76000000
I0003,1984-12-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,162.26000000,,,162.26000000,162.26000000
I0003,1984-12-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,162.83000000,,,162.83000000,162.83000000
I0003,1984-12-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.07000000,,,163.07000000,163.07000000
I0003,1984-12-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,162.63000000,,,162.63000000,162.63000000
I0003,1984-12-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,161.81000000,,,161.81000000,161.81000000
I0003,1984-12-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,162.69000000,,,162.69000000,162.69000000
I0003,1984-12-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.61000000,,,163.61000000,163.61000000
I0003,1984-12-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,168.11000000,,,168.11000000,168.11000000
I0003,1984-12-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,167.16000000,,,167.16000000,167.16000000
I0003,1984-12-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,166.38000000,,,166.38000000,166.38000000
I0003,1984-12-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.51000000,,,165.51000000,165.51000000
I0003,1984-12-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,166.76000000,,,166.76000000,166.76000000
I0003,1984-12-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,166.47000000,,,166.47000000,166.47000000
I0003,1984-12-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.75000000,,,165.75000000,165.75000000
I0003,1984-12-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,166.26000000,,,166.26000000,166.26000000
I0003,1984-12-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,167.24000000,,,167.24000000,167.24000000
I0003,1985-01-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.37000000,,,165.37000000,165.37000000
I0003,1985-01-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,164.57000000,,,164.57000000,164.57000000
I0003,1985-01-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.68000000,,,163.68000000,163.68000000
I0003,1985-01-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,164.24000000,,,164.24000000,164.24000000
I0003,1985-01-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,163.99000000,,,163.99000000,163.99000000
I0003,1985-01-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,165.18000000,,,165.18000000,165.18000000
I0003,1985-01-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,168.31000000,,,168.31000000,168.31000000
I0003,1985-01-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,167.91000000,,,167.91000000,167.91000000
I0003,1985-01-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,170.51000000,,,170.51000000,170.51000000
I0003,1985-01-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,170.81000000,,,170.81000000,170.81000000
I0003,1985-01-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,171.19000000,,,171.19000000,171.19000000
I0003,1985-01-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,170.73000000,,,170.73000000,170.73000000
I0003,1985-01-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,171.32000000,,,171.32000000,171.32000000
I0003,1985-01-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,175.23000000,,,175.23000000,175.23000000
I0003,1985-01-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,175.48000000,,,175.48000000,175.48000000
I0003,1985-01-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,177.30000000,,,177.30000000,177.30000000
I0003,1985-01-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,176.71000000,,,176.71000000,176.71000000
I0003,1985-01-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,177.35000000,,,177.35000000,177.35000000
I0003,1985-01-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,177.40000000,,,177.40000000,177.40000000
I0003,1985-01-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.18000000,,,179.18000000,179.18000000
I0003,1985-01-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.39000000,,,179.39000000,179.39000000
I0003,1985-01-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.63000000,,,179.63000000,179.63000000
I0003,1985-02-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,178.63000000,,,178.63000000,178.63000000
I0003,1985-02-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.35000000,,,180.35000000,180.35000000
I0003,1985-02-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.61000000,,,180.61000000,180.61000000
I0003,1985-02-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.43000000,,,180.43000000,180.43000000
I0003,1985-02-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.82000000,,,181.82000000,181.82000000
I0003,1985-02-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,182.19000000,,,182.19000000,182.19000000
I0003,1985-02-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.51000000,,,180.51000000,180.51000000
I0003,1985-02-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.56000000,,,180.56000000,180.56000000
I0003,1985-02-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,183.35000000,,,183.35000000,183.35000000
I0003,1985-02-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,182.41000000,,,182.41000000,182.41000000
I0003,1985-02-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.60000000,,,181.60000000,181.60000000
I0003,1985-02-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.33000000,,,181.33000000,181.33000000
I0003,1985-02-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.18000000,,,181.18000000,181.18000000
I0003,1985-02-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.19000000,,,180.19000000,180.19000000
I0003,1985-02-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.36000000,,,179.36000000,179.36000000
I0003,1985-02-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.23000000,,,179.23000000,179.23000000
I0003,1985-02-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.17000000,,,181.17000000,181.17000000
I0003,1985-02-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.71000000,,,180.71000000,180.71000000
I0003,1985-02-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.18000000,,,181.18000000,181.18000000
I0003,1985-03-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,183.23000000,,,183.23000000,183.23000000
I0003,1985-03-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,182.06000000,,,182.06000000,182.06000000
I0003,1985-03-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,182.23000000,,,182.23000000,182.23000000
I0003,1985-03-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.65000000,,,180.65000000,180.65000000
I0003,1985-03-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.51000000,,,179.51000000,179.51000000
I0003,1985-03-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.10000000,,,179.10000000,179.10000000
I0003,1985-03-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,178.79000000,,,178.79000000,178.79000000
I0003,1985-03-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.66000000,,,179.66000000,179.66000000
I0003,1985-03-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,178.19000000,,,178.19000000,178.19000000
I0003,1985-03-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,177.84000000,,,177.84000000,177.84000000
I0003,1985-03-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,176.53000000,,,176.53000000,176.53000000
I0003,1985-03-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,176.88000000,,,176.88000000,176.88000000
I0003,1985-03-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.54000000,,,179.54000000,179.54000000
I0003,1985-03-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.08000000,,,179.08000000,179.08000000
I0003,1985-03-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.35000000,,,179.35000000,179.35000000
I0003,1985-03-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.04000000,,,179.04000000,179.04000000
I0003,1985-03-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,177.97000000,,,177.97000000,177.97000000
I0003,1985-03-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,178.43000000,,,178.43000000,178.43000000
I0003,1985-03-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.54000000,,,179.54000000,179.54000000
I0003,1985-03-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.54000000,,,179.54000000,179.54000000
I0003,1985-03-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.66000000,,,180.66000000,180.66000000
I0003,1985-04-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.27000000,,,181.27000000,181.27000000
I0003,1985-04-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.53000000,,,180.53000000,180.53000000
I0003,1985-04-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.11000000,,,179.11000000,179.11000000
I0003,1985-04-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.03000000,,,179.03000000,179.03000000
I0003,1985-04-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,178.03000000,,,178.03000000,178.03000000
I0003,1985-04-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,178.21000000,,,178.21000000,178.21000000
I0003,1985-04-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.42000000,,,179.42000000,179.42000000
I0003,1985-04-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.19000000,,,180.19000000,180.19000000
I0003,1985-04-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.54000000,,,180.54000000,180.54000000
I0003,1985-04-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.92000000,,,180.92000000,180.92000000
I0003,1985-04-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.20000000,,,181.20000000,181.20000000
I0003,1985-04-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.68000000,,,181.68000000,181.68000000
I0003,1985-04-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.84000000,,,180.84000000,180.84000000
I0003,1985-04-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.11000000,,,181.11000000,181.11000000
I0003,1985-04-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.70000000,,,180.70000000,180.70000000
I0003,1985-04-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.88000000,,,181.88000000,181.88000000
I0003,1985-04-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,182.26000000,,,182.26000000,182.26000000
I0003,1985-04-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,183.43000000,,,183.43000000,183.43000000
I0003,1985-04-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,182.18000000,,,182.18000000,182.18000000
I0003,1985-04-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.63000000,,,180.63000000,180.63000000
I0003,1985-04-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.83000000,,,179.83000000,179.83000000
I0003,1985-05-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,178.37000000,,,178.37000000,178.37000000
I0003,1985-05-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.01000000,,,179.01000000,179.01000000
I0003,1985-05-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.08000000,,,180.08000000,180.08000000
I0003,1985-05-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,179.99000000,,,179.99000000,179.99000000
I0003,1985-05-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.76000000,,,180.76000000,180.76000000
I0003,1985-05-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,180.62000000,,,180.62000000,180.62000000
I0003,1985-05-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,181.92000000,,,181.92000000,181.92000000
I0003,1985-05-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,184.28000000,,,184.28000000,184.28000000
I0003,1985-05-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,184.61000000,,,184.61000000,184.61000000
I0003,1985-05-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,183.87000000,,,183.87000000,183.87000000
I0003,1985-05-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,184.54000000,,,184.54000000,184.54000000
I0003,1985-05-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,185.66000000,,,185.66000000,185.66000000
I0003,1985-05-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.42000000,,,187.42000000,187.42000000
I0003,1985-05-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.72000000,,,189.72000000,189.72000000
I0003,1985-05-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.64000000,,,189.64000000,189.64000000
I0003,1985-05-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.56000000,,,188.56000000,188.56000000
I0003,1985-05-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.60000000,,,187.60000000,187.60000000
I0003,1985-05-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.29000000,,,188.29000000,188.29000000
I0003,1985-05-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.86000000,,,187.86000000,187.86000000
I0003,1985-05-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.68000000,,,187.68000000,187.68000000
I0003,1985-05-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.75000000,,,187.75000000,187.75000000
I0003,1985-05-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.55000000,,,189.55000000,189.55000000
I0003,1985-06-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.32000000,,,189.32000000,189.32000000
I0003,1985-06-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,190.04000000,,,190.04000000,190.04000000
I0003,1985-06-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,190.16000000,,,190.16000000,190.16000000
I0003,1985-06-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.06000000,,,191.06000000,191.06000000
I0003,1985-06-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.68000000,,,189.68000000,189.68000000
I0003,1985-06-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.51000000,,,189.51000000,189.51000000
I0003,1985-06-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.04000000,,,189.04000000,189.04000000
I0003,1985-06-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.61000000,,,187.61000000,187.61000000
I0003,1985-06-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,185.33000000,,,185.33000000,185.33000000
I0003,1985-06-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.10000000,,,187.10000000,187.10000000
I0003,1985-06-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,186.53000000,,,186.53000000,186.53000000
I0003,1985-06-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.34000000,,,187.34000000,187.34000000
I0003,1985-06-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,186.63000000,,,186.63000000,186.63000000
I0003,1985-06-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,186.73000000,,,186.73000000,186.73000000
I0003,1985-06-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.61000000,,,189.61000000,189.61000000
I0003,1985-06-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.15000000,,,189.15000000,189.15000000
I0003,1985-06-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.74000000,,,189.74000000,189.74000000
I0003,1985-06-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,190.06000000,,,190.06000000,190.06000000
I0003,1985-06-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.23000000,,,191.23000000,191.23000000
I0003,1985-06-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.85000000,,,191.85000000,191.85000000
I0003,1985-07-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.43000000,,,192.43000000,192.43000000
I0003,1985-07-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.01000000,,,192.01000000,192.01000000
I0003,1985-07-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.45000000,,,191.45000000,191.45000000
I0003,1985-07-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.52000000,,,192.52000000,192.52000000
I0003,1985-07-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.93000000,,,191.93000000,191.93000000
I0003,1985-07-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.05000000,,,191.05000000,191.05000000
I0003,1985-07-10,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.37000000,,,192.37000000,192.37000000
I0003,1985-07-11,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.94000000,,,192.94000000,192.94000000
I0003,1985-07-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,193.29000000,,,193.29000000,193.29000000
I0003,1985-07-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.72000000,,,192.72000000,192.72000000
I0003,1985-07-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,194.72000000,,,194.72000000,194.72000000
I0003,1985-07-17,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,195.65000000,,,195.65000000,195.65000000
I0003,1985-07-18,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,194.38000000,,,194.38000000,194.38000000
I0003,1985-07-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,195.13000000,,,195.13000000,195.13000000
I0003,1985-07-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,194.35000000,,,194.35000000,194.35000000
I0003,1985-07-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.55000000,,,192.55000000,192.55000000
I0003,1985-07-24,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.58000000,,,191.58000000,191.58000000
I0003,1985-07-25,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.06000000,,,192.06000000,192.06000000
I0003,1985-07-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.40000000,,,192.40000000,192.40000000
I0003,1985-07-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.60000000,,,189.60000000,189.60000000
I0003,1985-07-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.93000000,,,189.93000000,189.93000000
I0003,1985-07-31,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,190.92000000,,,190.92000000,190.92000000
I0003,1985-08-01,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,192.11000000,,,192.11000000,192.11000000
I0003,1985-08-02,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,191.48000000,,,191.48000000,191.48000000
I0003,1985-08-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,190.62000000,,,190.62000000,190.62000000
I0003,1985-08-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.93000000,,,187.93000000,187.93000000
I0003,1985-08-07,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.68000000,,,187.68000000,187.68000000
I0003,1985-08-08,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.95000000,,,188.95000000,188.95000000
I0003,1985-08-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.32000000,,,188.32000000,188.32000000
I0003,1985-08-12,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.63000000,,,187.63000000,187.63000000
I0003,1985-08-13,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.30000000,,,187.30000000,187.30000000
I0003,1985-08-14,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.41000000,,,187.41000000,187.41000000
I0003,1985-08-15,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.26000000,,,187.26000000,187.26000000
I0003,1985-08-16,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,186.10000000,,,186.10000000,186.10000000
I0003,1985-08-19,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,186.38000000,,,186.38000000,186.38000000
I0003,1985-08-20,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.08000000,,,188.08000000,188.08000000
I0003,1985-08-21,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,189.16000000,,,189.16000000,189.16000000
I0003,1985-08-22,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.36000000,,,187.36000000,187.36000000
I0003,1985-08-23,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.17000000,,,187.17000000,187.17000000
I0003,1985-08-26,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.31000000,,,187.31000000,187.31000000
I0003,1985-08-27,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.10000000,,,188.10000000,188.10000000
I0003,1985-08-28,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.83000000,,,188.83000000,188.83000000
I0003,1985-08-29,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.93000000,,,188.93000000,188.93000000
I0003,1985-08-30,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.63000000,,,188.63000000,188.63000000
I0003,1985-09-03,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.91000000,,,187.91000000,187.91000000
I0003,1985-09-04,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.37000000,,,187.37000000,187.37000000
I0003,1985-09-05,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,187.27000000,,,187.27000000,187.27000000
I0003,1985-09-06,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.24000000,,,188.24000000,188.24000000
I0003,1985-09-09,000003,S&P 500 Comp-Ltd,LGCAP,,10,S&P,,,,188.25000000,,,188.25000000,188.25000000
